,original_review,original_reply,rating,gpt_review,gpt_reply,sentiment,score
4436,대식가 가족들인데 고작 두판짜리를 남기다니 양도 많고 정말 맛이 있어요~ 쿠폰으로 저렴한데다 배달도 빠르고 맛까지. 뭐하나 흠 잡을데가 없어요~,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 피자의 크기가 작아서 좀 아쉬웠어요. 더 큰 크기로 제공해주셨으면 좋겠어요 ,작은 피자 크기로 인해 실망하셨다니 정말 죄송합니다. 다음에는 더 큰 크기로 제공하여 푸짐한 만족을 드릴 수 있도록 하겠습니다. ,부정,0.7295418977737427
4437,대만족.너무 맛있어요 잘먹었슴다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 기대했던 것보다 좀 덜하게 느껴졌어요. 좀 더 강한 맛으로 준비해주세요 ,맛이 기대에 못 미쳤다니 정말 안타까워요. 다음에는 더 강조된 맛으로 준비하겠습니다. 고객님의 기대에 부응하기 위해 더 맛있는 음식을 제공하도록 하겠습니다. ,부정,0.8605383634567261
4438,피자도 맛있구 스파게티도 넘 맛있어요,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 토핑이 너무 적게 올라와서 아쉬웠어요. 조금 더 푸짐하게 해주세요 ,토핑이 부족하여 아쉬웠다니 죄송합니다. 다음에는 푸짐한 양의 토핑으로 만족스러운 음식을 제공하도록 하겠습니다. ,부정,0.8286269903182983
4439,너무 맛있어용 또 시켜먹을게용,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 음식의 온도가 너무 식어서 먹는데 불편했어요. 좀 더 따뜻하게 제공해주셨으면 좋겠어요 ,미리 준비된 음식이 식어서 불편하셨다니 정말 죄송합니다. 다음에는 더 따뜻하게 제공할 수 있도록 조치하겠습니다. 고객님의 온도에 맞춘 식사 경험을 위해 노력하겠습니다.,부정,0.8799353241920471
4440,키야 너무 맛있네요 배달비도 싸고 빨리 와주시고 서비스로 주신 치즈크러스트 스파게티 감사히 잘먹겠습니다 ,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 "," 저희 음식에 대해 실망하셨군요. 촉촉함과 맛에 대해서 더 고려해보도록 하겠습니다. 앞으로 더 나은 서비스로 보답하도록 하겠습니다. , ",부정,0.9427690505981445
4441,푸짐하고 항상맛있게잘먹고있어요!,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 부족한 양이 있었고, 피자도 맛이 그다지 좋지 않았어요. 다음에는 다른 곳에서 시킬게요 "," 부족한 양과 맛에 대해 죄송합니다. 피자의 맛을 개선할 수 있도록 노력하겠습니다. 다시 한 번 저희 가게를 이용해주시면 감사하겠습니다. , ",부정,0.920802891254425
4442,서비스도 좋고 맛도 좋고 신선한거 같고 피자재료들이 다 씹혀서 너무 맛나게 냠냠했습나다!,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 배달이 많이 늦어서 식사 시간이 늦어진 것 같아요. 음식은 그냥 그랬어요 ," 배달이 늦어져서 죄송합니다. 음식의 맛에 대해서도 보완이 필요한 것 같습니다. 앞으로 더 신속한 배달과 맛있는 음식으로 보답하도록 하겠습니다. , ",부정,0.919154942035675
4443,뜨끈뜨끈하게 배달 잘 왔구요~ 리뷰 서비스도 잘 겨 주셨어요~ 페페로니 빽빽하게 넣어 주셨어요 갠적으론 피자는 페페로니라고 생각하는 사람인지라 너무너무너무 맛있게 잘 먹었네요 다음에 재주문각!입니다 번창하시요 감사합니다~,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 피자가 너무 덜익어서 먹기가 좀 그랬어요. 다음에는 다른 맛을 시도해볼게요 ," 덜익은 피자로 인해 불쾌한 경험을 하셨군요. 다음에는 다른 맛을 시도해보시는 것을 추천드립니다. 더 나은 음식으로 보답해드리고 싶습니다. , ",부정,0.8465852737426758
4444,졸맛탱 다음에 또 시켜먹음,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 별로 맛있지 않았어요. 토핑들이 많이 부족해서 실망했어요 ," 맛이 부족하고 토핑이 부족해서 실망하셨군요. 저희는 맛과 품질을 개선하기 위해 노력할 것입니다. 이용해주셔서 감사합니다. , ",부정,0.92909836769104
4445,배달도 빠르고 너무 맛있어요!,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5," 음식이 너무 짰고, 피자도 많이 구수해서 별로였어요. 다른 곳을 시도해볼게요 "," 짠 맛과 구수한 피자로 인해 실망하셨다니 죄송합니다. 다른 가게를 시도해보시는 것을 권해드립니다. 더 만족스러운 피자로 보답하고 싶습니다. , ",부정,0.9055463075637817
4446,배달빠르고 정말 맛있습니다 다음에 피자먹을때 또주문할게요~,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5," 배달이 조금 늦었고, 음식도 그냥 그랬어요. 약간 식어서 먹기가 그렇네요 "," 배달이 조금 늦었고 음식의 온도에도 불만이 있으셨군요. 저희는 더 신속한 배달을 위해 노력하고, 음식의 온도를 유지하는 방법에 대해서도 개선하도록 하겠습니다. , ",부정,0.930339515209198
4447,맛나서 먹느라 넘늦게했네요 ,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 많이 싱거워서 맛이 별로였어요. 다음에는 조금 더 맛있는 피자를 시도해볼게요 ," 많이 싱거워서 맛이 좋지 않았다니 죄송합니다. 더 맛있는 피자를 시도해보시는 것을 추천드립니다. 기대에 부응할 수 있도록 노력하겠습니다. , ",부정,0.8949401378631592
4448,토핑도 푸짐하고 너무 맛있었습니다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 맛이 좀 통통해서 먹기가 힘들었어요. 다음에는 다른 종류의 음식을 시도해보려고 해요 ," 맛이 통통해서 먹기가 힘들었다니 죄송합니다. 다른 종류의 음식을 시도해보시는 것을 추천드립니다. 저희는 다양한 맛을 제공하고자 노력하고 있습니다. , ",부정,0.8558641076087952
4449,여기 넘 맛있고 서비스 좋아요~,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 서비스가 많이 아쉬웠어요. 음식이 맛있지 않아서 실망했어요. 다른 곳에서 시도해볼게요 ," 서비스와 맛에 대해 아쉬워하셨다니 저희도 많이 아쉽습니다. 다음에는 더 맛있는 음식과 더 좋은 서비스로 보답하도록 하겠습니다. , ",부정,0.92914879322052
4450,피자 정말 맛있어요 치즈가 짱입니다 너무 잘 먹었습니다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 "," 죄송합니다. 맛에 문제가 있었던 것 같아 정말로 안타깝습니다. 다음에는 더 맛있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9427690505981445
4451,배달도 빠르고 포장도 꼼꼼히 잘해주셔서 따끈따끈한 음식을 받아서 처음부터 기분이 좋네요 사진에서 나오듯 스파게티의 데코로 웃음까지 주셔서 감사합니다~! 다음에 또 생각나면 재주문하겠습니다 번창하세요 ,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 포장이 엉망이더라구요. 음식이 얼굴에 묻었어요. 너무 실망스러웠어요 ," 제가 식히는 방법이 잘못되어서 포장이 엉망이 되었을 수도 있습니다. 이 부분을 개선하여 더 깔끔하고 편리한 포장을 제공하도록 하겠습니다. , ",부정,0.9280595779418945
4452,피자랑 스파게티 너무 맛있어요 애들이 좋아해요 잘 먹었습니다 감사합니다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 피자가 완전히 틀어져서 왔어요. 진짜 실망이에요. 다신 시키지 않을 것 같아요 ," 피자가 찌그러져서 도착하였다니 정말 죄송합니다. 이런 일이 절대로 다시 일어나지 않도록 철저한 검토를 거치도록 하겠습니다. , ",부정,0.9232351779937744
4453,너무맛있게 잘먹었습니다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 토핑이 너무 적고 치즈도 식어서 먹기가 그렇게 맛있지 않았어요. 기대한 만큼은 아니었어요 ," 토핑과 치즈의 양이 부족했던 것 같아 정말로 미안합니다. 다음에는 풍부한 토핑과 신선한 치즈를 제공할 수 있도록 노력하겠습니다. , ",부정,0.9329882264137268
4454,너무 맛있고 양도 넉넉하며 비오는날인데도 배달도 제때 오셔서 너무 고생하셨어요. 비오는날 나가서 먹기 귀찮은데 집에서 맛있게 먹기 너무 좋네요,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 주문한 것보다 배달이 너무 늦게 오네요. 배달 시간을 맞추기 어려운 제품은 아닌데. 좀 실망이에요 ," 배달이 늦어진 점에 대해 정말로 죄송합니다. 배달 시간을 준수하는 것은 매우 중요한 부분이며, 더욱 신속한 서비스를 제공하도록 하겠습니다. , ",부정,0.9193867444992065
4455,배달도 빠르고 치즈랑 토핑 양이 넉넉해서 너무 밋있게 잘먹었습니다! 월요일 출근이 싫었는데 맛있는 음식 덕분에 기분전환이 되었답니다~,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 피자 바닥이 탄 타다. 너무 불쌍했어요. 맛도 별로였어요. 다시 시키지 않을 거 같아요 ," 피자 바닥이 탄 타는 일이 있었다니 정말 죄송합니다. 이번 사례를 통해 제품 품질 관리를 보완하는 노력을 강화하도록 하겠습니다. , ",부정,0.9367389678955078
4456,너무맛나용 자주시켜먹을꺼같아용,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 피자 배달 온 시간이 제법 늦었네요. 이미 배고팠는데 더 오래 기다릴 수도 없었어요 ," 배달이 늦어져서 매우 불편하셨을 것이라 생각됩니다. 앞으로 더욱 신속하게 배달할 수 있도록 노력하겠습니다. , ",부정,0.8458488583564758
4457,포테이토에 진심인 피자입니다 맛도 미쳤네요 피자땡길때 또 시키겠습니다,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 토핑이 퍼져있고 맛도 별로였어요. 평소에 맛있다는 소문을 들어서 시켰는데 실망이에요 ," 토핑이 퍼져있고 맛에도 문제가 있었다고 하셔서 정말 죄송합니다. 맛 좋은 제품을 제공하는 저희 가게의 모습을 보여드릴 수 있도록 노력하겠습니다. , ",부정,0.9350078701972961
4458,"진짜 너무 맛있어요, 오랜만에 소식자 친구랑 먹었는데 친구가 맛있다고 배 터질거 같다면서도 다 먹었어요 ",안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요!,5, 피자가 완전히 차갑게 왔어요. 왜 이렇게 식어서 먹어야 하는지 이해가 안돼요 ," 피자가 완전히 차가워서 드시기 어려우셨을 것 같아 정말 죄송합니다. 온도 조절에 더욱 신경 쓰도록 하겠습니다. , ",부정,0.9139444231987
